"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	Count
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2007"	"2007"	396
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2008"	"2008"	404
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2009"	"2009"	434
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2010"	"2010"	422
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2011"	"2011"	434
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2000"	"2000"	573
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2001"	"2001"	628
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2002"	"2002"	645
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2003"	"2003"	703
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2004"	"2004"	635
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2005"	"2005"	722
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2006"	"2006"	674
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2007"	"2007"	781
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2008"	"2008"	788
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2009"	"2009"	748
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2010"	"2010"	776
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2011"	"2011"	804
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2000"	"2000"	100
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2001"	"2001"	111
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2002"	"2002"	119
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2003"	"2003"	100
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2004"	"2004"	118
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2005"	"2005"	112
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2006"	"2006"	124
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2007"	"2007"	122
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2008"	"2008"	136
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2009"	"2009"	149
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2010"	"2010"	144
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2011"	"2011"	143
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2000"	"2000"	179
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2001"	"2001"	215
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2002"	"2002"	202
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2003"	"2003"	182
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2004"	"2004"	186
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2005"	"2005"	196
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2006"	"2006"	208
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2007"	"2007"	215
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2008"	"2008"	231
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2009"	"2009"	211
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2010"	"2010"	235
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2011"	"2011"	235
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2000"	"2000"	236
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2001"	"2001"	250
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2002"	"2002"	227
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2003"	"2003"	252
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2004"	"2004"	235
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2005"	"2005"	284
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2006"	"2006"	265
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2007"	"2007"	255
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2008"	"2008"	281
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2009"	"2009"	301
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2010"	"2010"	284
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2000"	"2000"	143
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2001"	"2001"	127
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2002"	"2002"	142
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2003"	"2003"	168
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2004"	"2004"	141
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2005"	"2005"	168
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2006"	"2006"	142
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2007"	"2007"	156
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2008"	"2008"	159
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2009"	"2009"	174
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2010"	"2010"	182
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2011"	"2011"	190
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2000"	"2000"	887
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2001"	"2001"	887
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2002"	"2002"	890
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2003"	"2003"	884
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2004"	"2004"	924
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2005"	"2005"	886
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2006"	"2006"	1000
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2007"	"2007"	954
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2008"	"2008"	963
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2009"	"2009"	1049
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2010"	"2010"	1006
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2011"	"2011"	1013
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2000"	"2000"	153
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2001"	"2001"	177
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2002"	"2002"	184
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2003"	"2003"	165
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2004"	"2004"	196
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2005"	"2005"	181
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2006"	"2006"	188
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2007"	"2007"	219
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2008"	"2008"	201
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2009"	"2009"	226
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2010"	"2010"	212
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2011"	"2011"	237
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2000"	"2000"	1837
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2001"	"2001"	1910
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2002"	"2002"	1978
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2003"	"2003"	1960
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2004"	"2004"	2060
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2005"	"2005"	1988
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2006"	"2006"	2078
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2007"	"2007"	2240
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2008"	"2008"	2204
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2009"	"2009"	2292
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2010"	"2010"	2313
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2011"	"2011"	2325
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2000"	"2000"	886
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2001"	"2001"	881
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2002"	"2002"	895
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2003"	"2003"	983
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2004"	"2004"	1063
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2005"	"2005"	1048
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2006"	"2006"	1009
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2007"	"2007"	1139
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2008"	"2008"	1247
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2009"	"2009"	1283
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2010"	"2010"	1221
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2011"	"2011"	1338
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2000"	"2000"	75
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2002"	"2002"	98
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2003"	"2003"	69
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2004"	"2004"	76
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2005"	"2005"	72
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2006"	"2006"	78
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2007"	"2007"	59
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2008"	"2008"	74
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2009"	"2009"	91
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2010"	"2010"	84
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2011"	"2011"	90
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2000"	"2000"	1077
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2001"	"2001"	1092
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2002"	"2002"	1092
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2003"	"2003"	1177
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2004"	"2004"	1228
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2005"	"2005"	1263
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2006"	"2006"	1250
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2007"	"2007"	1278
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2008"	"2008"	1457
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2009"	"2009"	1319
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2010"	"2010"	1401
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2011"	"2011"	1471
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2000"	"2000"	380
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2001"	"2001"	440
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2002"	"2002"	395
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2003"	"2003"	470
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2004"	"2004"	434
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2005"	"2005"	448
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2006"	"2006"	505
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2007"	"2007"	452
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2008"	"2008"	554
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2009"	"2009"	519
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2010"	"2010"	576
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2011"	"2011"	503
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2000"	"2000"	391
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2001"	"2001"	410
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2002"	"2002"	401
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2003"	"2003"	418
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2004"	"2004"	433
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2005"	"2005"	393
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2006"	"2006"	432
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2007"	"2007"	455
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2008"	"2008"	459
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2009"	"2009"	485
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2010"	"2010"	444
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2011"	"2011"	531
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2000"	"2000"	1366
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2001"	"2001"	1395
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2002"	"2002"	1421
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2003"	"2003"	1468
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2004"	"2004"	1432
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2005"	"2005"	1481
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2006"	"2006"	1563
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2007"	"2007"	1627
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2008"	"2008"	1694
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2009"	"2009"	1685
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2010"	"2010"	1744
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2011"	"2011"	1844
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2000"	"2000"	117
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2001"	"2001"	105
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2002"	"2002"	111
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2003"	"2003"	110
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2004"	"2004"	115
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2005"	"2005"	115
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2006"	"2006"	129
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2007"	"2007"	134
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2008"	"2008"	126
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2009"	"2009"	132
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2010"	"2010"	162
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2011"	"2011"	118
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2000"	"2000"	470
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2001"	"2001"	484
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2002"	"2002"	544
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2003"	"2003"	460
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2004"	"2004"	562
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2005"	"2005"	588
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2006"	"2006"	539
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2007"	"2007"	616
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2008"	"2008"	582
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2009"	"2009"	636
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2010"	"2010"	633
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2011"	"2011"	632
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2001"	"2001"	79
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2002"	"2002"	99
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2003"	"2003"	78
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2004"	"2004"	96
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2005"	"2005"	76
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2006"	"2006"	79
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2007"	"2007"	84
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2008"	"2008"	94
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2009"	"2009"	97
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2010"	"2010"	108
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2011"	"2011"	116
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2004"	"2004"	667
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2005"	"2005"	723
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2006"	"2006"	756
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2007"	"2007"	761
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2008"	"2008"	819
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2009"	"2009"	881
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2010"	"2010"	887
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2011"	"2011"	878
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2000"	"2000"	1916
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2001"	"2001"	2044
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2002"	"2002"	2034
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2003"	"2003"	2139
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2004"	"2004"	2115
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2005"	"2005"	2114
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2006"	"2006"	2181
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2007"	"2007"	2302
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2008"	"2008"	2454
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2009"	"2009"	2489
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2010"	"2010"	2449
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2011"	"2011"	2677
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2000"	"2000"	124
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2001"	"2001"	153
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2002"	"2002"	158
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2003"	"2003"	133
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2004"	"2004"	157
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2005"	"2005"	162
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2006"	"2006"	146
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2007"	"2007"	154
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2008"	"2008"	166
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2009"	"2009"	167
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2010"	"2010"	174
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2011"	"2011"	190
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2000"	"2000"	57
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2001"	"2001"	68
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2002"	"2002"	65
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2003"	"2003"	64
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2004"	"2004"	78
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2005"	"2005"	75
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2006"	"2006"	100
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2007"	"2007"	88
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2008"	"2008"	79
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2009"	"2009"	98
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2010"	"2010"	93
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2011"	"2011"	71
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2003"	"2003"	757
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2004"	"2004"	735
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2005"	"2005"	792
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2006"	"2006"	788
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2007"	"2007"	941
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2008"	"2008"	852
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2009"	"2009"	892
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2010"	"2010"	899
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2011"	"2011"	917
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2000"	"2000"	591
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2001"	"2001"	647
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2002"	"2002"	650
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2003"	"2003"	639
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2004"	"2004"	727
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2005"	"2005"	699
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2006"	"2006"	722
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2007"	"2007"	763
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2008"	"2008"	790
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2009"	"2009"	826
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2010"	"2010"	870
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2011"	"2011"	867
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2000"	"2000"	228
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2001"	"2001"	209
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2002"	"2002"	222
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2003"	"2003"	238
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2004"	"2004"	222
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2005"	"2005"	249
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2006"	"2006"	234
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2007"	"2007"	274
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2008"	"2008"	298
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2009"	"2009"	233
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2010"	"2010"	304
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2011"	"2011"	305
	"Oral Cavity and Pharynx"	"20010-20100"	"Wisconsin"	"55"	"2000"	"2000"	587
	"Oral Cavity and Pharynx"	"20010-20100"	"Wisconsin"	"55"	"2001"	"2001"	626
	"Oral Cavity and Pharynx"	"20010-20100"	"Wisconsin"	"55"	"2002"	"2002"	582
